,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
3159,5842,Bala Subramanian T. ,Tamil Nadu,Kanniyakumari,M,48,IND,1430918.0,69.24,0.18,1783
3160,5843,Anthony Muthu ,Tamil Nadu,Kanniyakumari,M,49,CPI(ML)(L),1430918.0,69.24,0.17,1684
3161,5844,Manikandan I. ,Tamil Nadu,Kanniyakumari,M,33,IND,1430918.0,69.24,0.16,1585
3162,5845,Vasantha Kumar L. ,Tamil Nadu,Kanniyakumari,M,55,IND,1430918.0,69.24,0.15,1486
3163,5846,Rajesh Kumar K.R. ,Tamil Nadu,Kanniyakumari,M,32,IND,1430918.0,69.24,0.15,1486
3164,5847,Padmanabhan S. ,Tamil Nadu,Kanniyakumari,M,39,IND,1430918.0,69.24,0.13,1287
3165,5848,Kamaraj K. ,Tamil Nadu,Kanniyakumari,M,61,IND,1430918.0,69.24,0.1,990
3166,5849,Seetharamadhas P. ,Tamil Nadu,Kanniyakumari,M,33,IND,1430918.0,69.24,0.09,891
3167,5850,Vasantheesvaran E. ,Tamil Nadu,Kanniyakumari,M,43,IND,1430918.0,69.24,0.08,792
3168,5851,Kamaraj G. ,Tamil Nadu,Kanniyakumari,M,29,IND,1430918.0,69.24,0.06,594
3169,5852,Saraswathi S. ,Tamil Nadu,Kanniyakumari,M,50,IND,1430918.0,69.24,0.05,495
3170,5853,Radhakrishnan T. ,Tamil Nadu,Kanniyakumari,M,36,IND,1430918.0,69.24,0.05,495
3171,5854,Jose Bilbin J. ,Tamil Nadu,Kanniyakumari,M,43,IND,1430918.0,69.24,0.05,495
3172,5855,Paulraj C.M. ,Tamil Nadu,Kanniyakumari,M,49,CPI(ML) RS,1430918.0,69.24,0.04,396
3173,5856,Wilson I. ,Tamil Nadu,Kanniyakumari,M,49,IND,1430918.0,69.24,0.04,396
3174,5857,Shalin Richard J. ,Tamil Nadu,Kanniyakumari,M,28,IVP,1430918.0,69.24,0.04,396
3175,6418,Dr. Ram Shankar Katheria ,Uttar Pradesh,Agra,M,49,BJP,1761054.0,60.78,54.53,583672
3176,6419,Narayan Singh Suman ,Uttar Pradesh,Agra,M,60,BSP,1761054.0,60.78,26.48,283433
3177,6420,Maharaj Singh Dhangar ,Uttar Pradesh,Agra,M,46,SP,1761054.0,60.78,12.58,134652
3178,6421,Upendra Singh ,Uttar Pradesh,Agra,M,43,INC,1761054.0,60.78,3.25,34786
3179,6422,Ravindra Singh ,Uttar Pradesh,Agra,M,38,AAP,1761054.0,60.78,0.73,7813
3180,6423,Om Prakash ,Uttar Pradesh,Agra,M,51,IND,1761054.0,60.78,0.4,4281
3181,6424,Dinesh Kumar Gautam ,Uttar Pradesh,Agra,M,41,IND,1761054.0,60.78,0.34,3639
3182,6425,Anil ,Uttar Pradesh,Agra,M,38,BKPP,1761054.0,60.78,0.34,3639
3183,6426,Vinod Kumar Singh ,Uttar Pradesh,Agra,M,56,IND,1761054.0,60.78,0.24,2568
3184,6427,Amar Singh ,Uttar Pradesh,Agra,M,38,IND,1761054.0,60.78,0.23,2461
3185,6428,Ashok Kumar ,Uttar Pradesh,Agra,M,30,IND,1761054.0,60.78,0.13,1391
3186,6429,Prem Singh ,Uttar Pradesh,Agra,M,61,BHMP,1761054.0,60.78,0.07,749
3187,6430,Anita ,Uttar Pradesh,Agra,M,31,VIP,1761054.0,60.78,0.07,749
3188,6431,Ramesh ,Uttar Pradesh,Agra,M,59,JD(U),1761054.0,60.78,0.06,642
3189,6432,Chandra Pal ,Uttar Pradesh,Agra,M,66,ARSP,1761054.0,60.78,0.05,535
3190,6433,Devendra Singh @ Bhole Singh ,Uttar Pradesh,Akbarpur,M,60,BJP,1709840.0,56.81,49.58,481600
3191,6434,Anil Shukla Warsi ,Uttar Pradesh,Akbarpur,M,57,BSP,1709840.0,56.81,20.86,202625
3192,6435,Lal Singh Tomar ,Uttar Pradesh,Akbarpur,M,64,SP,1709840.0,56.81,15.13,146966
3193,6436,Rajaram Pal ,Uttar Pradesh,Akbarpur,M,53,INC,1709840.0,56.81,9.97,96844
3194,6437,Arvind Kumar ,Uttar Pradesh,Akbarpur,M,47,AAP,1709840.0,56.81,0.81,7868
3195,6438,Bharti Devi Pasi Advocate ,Uttar Pradesh,Akbarpur,F,32,IND,1709840.0,56.81,0.56,5439
3196,6439,Munni Devi ,Uttar Pradesh,Akbarpur,F,42,IND,1709840.0,56.81,0.55,5342
3197,6440,Vijay Kumar Sharma ,Uttar Pradesh,Akbarpur,M,43,IND,1709840.0,56.81,0.44,4273
3198,6441,Ram Sevak ,Uttar Pradesh,Akbarpur,M,63,IND,1709840.0,56.81,0.35,3399
3199,6442,Ramendra Singh Tomar ,Uttar Pradesh,Akbarpur,M,45,BSCPP,1709840.0,56.81,0.28,2719
3200,6443,Neeraj Kumar Advocate ,Uttar Pradesh,Akbarpur,M,31,IND,1709840.0,56.81,0.23,2234
3201,6444,Amar Singh ,Uttar Pradesh,Akbarpur,M,56,JP(S),1709840.0,56.81,0.19,1845
3202,6445,Ashok Yadav ,Uttar Pradesh,Akbarpur,M,47,IND,1709840.0,56.81,0.19,1845
3203,6446,Rama Kant Verma ,Uttar Pradesh,Akbarpur,M,37,PCP,1709840.0,56.81,0.14,1359
3204,6447,Jaswant Singh ,Uttar Pradesh,Akbarpur,M,67,BHMP,1709840.0,56.81,0.11,1068
3205,6448,Dr. Bajarang Pratap Sonkar ,Uttar Pradesh,Akbarpur,M,52,SWRP,1709840.0,56.81,0.08,777
3206,6449,Dr. Omkar Nath Katiyar ,Uttar Pradesh,Akbarpur,M,47,AHP,1709840.0,56.81,0.06,582
3207,6450,Gopi Raman ,Uttar Pradesh,Akbarpur,M,42,JD(U),1709840.0,56.81,0.05,485
3208,6451,Satish Kumar ,Uttar Pradesh,Aligarh,M,42,BJP,1749941.0,60.82,48.35,514595
3209,6452,Dr. Arvind Kumar Singh ,Uttar Pradesh,Aligarh,M,25,BSP,1749941.0,60.82,21.41,227869
3210,6453,Zafar Alam ,Uttar Pradesh,Aligarh,M,69,SP,1749941.0,60.82,21.26,226273
3211,6454,Bijendra Singh ,Uttar Pradesh,Aligarh,M,57,INC,1749941.0,60.82,5.89,62688
3212,6455,Sabir Rahi ,Uttar Pradesh,Aligarh,M,46,AAP,1749941.0,60.82,0.84,8940
3213,6456,Natthi Lal Sharma ,Uttar Pradesh,Aligarh,M,58,IND,1749941.0,60.82,0.44,4682
3214,6457,Amita Singh Jaat ,Uttar Pradesh,Aligarh,F,27,SSKP,1749941.0,60.82,0.32,3405
3215,6458,Durgesh Chandra Gautam ,Uttar Pradesh,Aligarh,M,54,AITC,1749941.0,60.82,0.29,3086
3216,6459,Sanjay Kumar ,Uttar Pradesh,Aligarh,M,27,IND,1749941.0,60.82,0.17,1809
3217,6460,Vinod Kumar Baghel ,Uttar Pradesh,Aligarh,M,26,RSPK,1749941.0,60.82,0.16,1702
3218,6461,Baadshah ,Uttar Pradesh,Aligarh,M,37,PCP,1749941.0,60.82,0.09,957
3219,6462,Devanand ,Uttar Pradesh,Aligarh,M,53,LD,1749941.0,60.82,0.07,745
3220,6463,Rakesh Chandra Rawat ,Uttar Pradesh,Aligarh,M,61,RSD,1749941.0,60.82,0.06,638
3221,6464,Pradeep Kumar ,Uttar Pradesh,Aligarh,M,41,BHMP,1749941.0,60.82,0.06,638
3222,6465,Shyama Charan Gupta ,Uttar Pradesh,Allahabad,M,69,BJP,1560781.0,57.12,35.19,313725
3223,6466,Kunwar Rewati Raman Singh Alias Mani ,Uttar Pradesh,Allahabad,M,70,SP,1560781.0,57.12,28.24,251764
3224,6467,Keshri Devi ,Uttar Pradesh,Allahabad,F,54,BSP,1560781.0,57.12,18.18,162077
3225,6468,Nand Gopal Gupta Nandi ,Uttar Pradesh,Allahabad,M,40,INC,1560781.0,57.12,11.49,102435
3226,6469,Draupadi Devi ,Uttar Pradesh,Allahabad,F,42,IND,1560781.0,57.12,0.93,8291
3227,6470,Adarsh Shastri ,Uttar Pradesh,Allahabad,M,40,AAP,1560781.0,57.12,0.72,6418
3228,6471,Mohd. Ameen Azhar Ansari ,Uttar Pradesh,Allahabad,M,31,QED,1560781.0,57.12,0.5,4457
3229,6472,Shiv Prasad Agrahari ,Uttar Pradesh,Allahabad,M,26,IND,1560781.0,57.12,0.48,4279
3230,6473,Mahendra Kumar ,Uttar Pradesh,Allahabad,M,32,BHMP,1560781.0,57.12,0.47,4190
3231,6474,Parmanand ,Uttar Pradesh,Allahabad,M,51,IND,1560781.0,57.12,0.42,3744
3232,6475,Ajeet Kumar ,Uttar Pradesh,Allahabad,M,27,IND,1560781.0,57.12,0.38,3387
3233,6476,Sanjay Robinson ,Uttar Pradesh,Allahabad,M,39,NAIP,1560781.0,57.12,0.37,3298
3234,6477,Shyam Charan ,Uttar Pradesh,Allahabad,M,49,IND,1560781.0,57.12,0.29,2585
3235,6478,Wahid Ali Alias Wajid Ali ,Uttar Pradesh,Allahabad,M,42,RUC,1560781.0,57.12,0.26,2317
3236,6479,Nistha Dev Maurya ,Uttar Pradesh,Allahabad,M,27,PSP-UP,1560781.0,57.12,0.24,2139
3237,6480,Shyam Sundar Das ,Uttar Pradesh,Allahabad,M,27,SSRD,1560781.0,57.12,0.24,2139
3238,6481,Hansraj ,Uttar Pradesh,Allahabad,M,39,IND,1560781.0,57.12,0.22,1961
3239,6482,Rajendra Prasad ,Uttar Pradesh,Allahabad,M,51,KJP,1560781.0,57.12,0.19,1693
3240,6483,Hira Lal ,Uttar Pradesh,Allahabad,M,53,IND,1560781.0,57.12,0.19,1693
3241,6484,Brijesh Kumar ,Uttar Pradesh,Allahabad,M,28,IND,1560781.0,57.12,0.16,1426
3242,6485,Gaytri Prasad ,Uttar Pradesh,Allahabad,M,31,BSCPP,1560781.0,57.12,0.15,1337
3243,6486,Chandra Prakash Tiwari Alias C. P. Tiwari (Advocate) ,Uttar Pradesh,Allahabad,M,39,BKSL,1560781.0,57.12,0.14,1248
3244,6487,Shailendra Kumar Prajapati ,Uttar Pradesh,Allahabad,M,45,IND,1560781.0,57.12,0.14,1248
3245,6488,Hariom ,Uttar Pradesh,Ambedkar Nagar,M,58,BJP,1666806.0,62.06,41.77,432077
3246,6489,Rakesh Pandey ,Uttar Pradesh,Ambedkar Nagar,M,60,BSP,1666806.0,62.06,28.29,292637
3247,6490,Ram Murti Verma ,Uttar Pradesh,Ambedkar Nagar,M,49,SP,1666806.0,62.06,22.67,234502
3248,6491,Ashok ,Uttar Pradesh,Ambedkar Nagar,M,61,INC,1666806.0,62.06,2.2,22757
3249,6492,Suresh Kumar ,Uttar Pradesh,Ambedkar Nagar,M,30,MADP,1666806.0,62.06,0.74,7654
3250,6493,Tiger Ram Nihor ,Uttar Pradesh,Ambedkar Nagar,M,63,IND,1666806.0,62.06,0.68,7034
3251,6494,Jaahar Singh Kashyap ,Uttar Pradesh,Ambedkar Nagar,M,62,BHMP,1666806.0,62.06,0.67,6930
3252,6495,Gopal Nishad ,Uttar Pradesh,Ambedkar Nagar,M,52,SBSP,1666806.0,62.06,0.56,5792
3253,6496,Vinod Kumar Tiwari ,Uttar Pradesh,Ambedkar Nagar,M,43,IND,1666806.0,62.06,0.46,4758
3254,6497,Sriram ,Uttar Pradesh,Ambedkar Nagar,M,53,MBCI,1666806.0,62.06,0.4,4137
3255,6498,Brijesh Kumar ,Uttar Pradesh,Ambedkar Nagar,M,31,AAP,1666806.0,62.06,0.29,2999
3256,6499,Surendra Kumar ,Uttar Pradesh,Ambedkar Nagar,M,39,ARVP,1666806.0,62.06,0.25,2586
3257,6500,Bal Mukund Dhuriya ,Uttar Pradesh,Ambedkar Nagar,M,36,CPI(ML)(L),1666806.0,62.06,0.19,1965
3258,6501,Ram Bahal Verma ,Uttar Pradesh,Ambedkar Nagar,M,61,SPP,1666806.0,62.06,0.11,1137
3259,6536,Kanwar Singh Tanwar ,Uttar Pradesh,Amroha,M,58,BJP,1518549.0,72.74,47.88,528878
3260,6537,Humera Akhtar ,Uttar Pradesh,Amroha,M,37,SP,1518549.0,72.74,33.56,370701
3261,6538,Farhat Hasan ,Uttar Pradesh,Amroha,M,50,BSP,1518549.0,72.74,14.75,162927
3262,6539,Rakesh Tikait ,Uttar Pradesh,Amroha,M,45,RLD,1518549.0,72.74,0.86,9499
3263,6540,Rakesh ,Uttar Pradesh,Amroha,M,41,PCP,1518549.0,72.74,0.86,9499
3264,6541,Syed Kalbe Rushaid Rizvi ,Uttar Pradesh,Amroha,M,38,AAP,1518549.0,72.74,0.24,2651
3265,6542,Naresh Kumar ,Uttar Pradesh,Amroha,M,28,IND,1518549.0,72.74,0.23,2540
3266,6543,Khajan Singh ,Uttar Pradesh,Amroha,M,29,RC(BJ),1518549.0,72.74,0.22,2430
3267,6544,Surendra Singh ,Uttar Pradesh,Amroha,M,47,IND,1518549.0,72.74,0.22,2430
3268,6545,Naresh Chand ,Uttar Pradesh,Amroha,M,50,IND,1518549.0,72.74,0.13,1435
3269,6546,Sarvesh Kumar Saini ,Uttar Pradesh,Amroha,M,38,SHS,1518549.0,72.74,0.09,994
3270,6547,Husnein Razaa ,Uttar Pradesh,Amroha,M,43,NAIC,1518549.0,72.74,0.08,883
3271,6548,Brajlal ,Uttar Pradesh,Amroha,M,33,BHMP,1518549.0,72.74,0.08,883
3272,6549,Mahesh ,Uttar Pradesh,Amroha,M,30,RPA,1518549.0,72.74,0.06,662
3273,6550,Rajpal ,Uttar Pradesh,Amroha,M,39,ARVP,1518549.0,72.74,0.04,441
3274,6551,Dharmendra Kumar ,Uttar Pradesh,Aonla,M,49,BJP,1611178.0,61.8,41.17,409932
3275,6552,Kunwar Sarvraj Singh ,Uttar Pradesh,Aonla,M,60,SP,1611178.0,61.8,27.27,271529
3276,6553,Sunita Shakya ,Uttar Pradesh,Aonla,F,31,BSP,1611178.0,61.8,19.1,190180
3277,6554,Saleem Iqbal Shervani ,Uttar Pradesh,Aonla,M,51,INC,1611178.0,61.8,9.43,93895
3278,6555,Yogendra Kumar Verma ,Uttar Pradesh,Aonla,M,36,HMS,1611178.0,61.8,0.44,4381
3279,6556,Arshadurraza Khan ,Uttar Pradesh,Aonla,M,29,IND,1611178.0,61.8,0.3,2987
3280,6557,Captain P.C. Sharma ,Uttar Pradesh,Aonla,M,59,JKM,1611178.0,61.8,0.27,2688
3281,6558,Irshad Ansari Advocate ,Uttar Pradesh,Aonla,M,47,PCP,1611178.0,61.8,0.27,2688
3282,6559,Naresh Singh Solanki ,Uttar Pradesh,Aonla,M,48,AAP,1611178.0,61.8,0.23,2290
3283,6560,Mohd. Zarrar Khan ,Uttar Pradesh,Aonla,M,46,BNIP,1611178.0,61.8,0.14,1393
3284,6561,Pramod Kumar Yadav ,Uttar Pradesh,Aonla,M,44,BHKD,1611178.0,61.8,0.12,1194
3285,6562,Om Veer ,Uttar Pradesh,Aonla,M,41,BHVP,1611178.0,61.8,0.12,1194
3286,6563,Jitendra Singh Yadav ,Uttar Pradesh,Aonla,M,39,NAIP,1611178.0,61.8,0.09,896
3287,6597,Dr. Satya Pal Singh ,Uttar Pradesh,Baghpat,M,58,BJP,1463902.0,68.6,42.17,423486
3288,6598,Ghulam Mohammed ,Uttar Pradesh,Baghpat,M,61,SP,1463902.0,68.6,21.27,213601
3289,6599,Ajit Singh ,Uttar Pradesh,Baghpat,M,74,RALOD,1463902.0,68.6,19.87,199541
3290,6600,Prashant Chaudhri ,Uttar Pradesh,Baghpat,M,46,BSP,1463902.0,68.6,14.11,141697
3291,6601,Somendar Dhaka ,Uttar Pradesh,Baghpat,M,40,AAP,1463902.0,68.6,0.58,5824
3292,6602,Jaivindra Kumar ,Uttar Pradesh,Baghpat,M,27,IND,1463902.0,68.6,0.39,3916
3293,6603,Anil Kumar ,Uttar Pradesh,Baghpat,M,48,PCP,1463902.0,68.6,0.3,3012
3294,6604,Nishant ,Uttar Pradesh,Baghpat,M,32,IND,1463902.0,68.6,0.27,2711
3295,6605,Ruksana ,Uttar Pradesh,Baghpat,M,28,IND,1463902.0,68.6,0.21,2108
3296,6606,Subhash Chand Kashyap ,Uttar Pradesh,Baghpat,M,35,IND,1463902.0,68.6,0.2,2008
3297,6607,Arvind ,Uttar Pradesh,Baghpat,M,36,IND,1463902.0,68.6,0.1,1004
3298,6608,Krishan Pal ,Uttar Pradesh,Baghpat,M,47,NTP,1463902.0,68.6,0.06,602
3299,6609,Yunush ,Uttar Pradesh,Baghpat,M,45,NBNP,1463902.0,68.6,0.04,401
3300,6610,Ajay Pal ,Uttar Pradesh,Baghpat,M,46,IND,1463902.0,68.6,0.04,401
3301,6611,Savitri Bai Foole ,Uttar Pradesh,Bahraich,F,33,BJP,1576842.0,59.25,46.28,432384
3302,6612,Shabbir Ahmad ,Uttar Pradesh,Bahraich,M,55,SP,1576842.0,59.25,36.04,336714
3303,6613,Dr.Vijay Kumar ,Uttar Pradesh,Bahraich,M,41,BSP,1576842.0,59.25,10.37,96884
3304,6614,Kamal Kishor ,Uttar Pradesh,Bahraich,M,62,INC,1576842.0,59.25,2.61,24384
3305,6615,Jagat Ram ,Uttar Pradesh,Bahraich,M,40,AAP,1576842.0,59.25,0.89,8315
3306,6616,Ram Naresh ,Uttar Pradesh,Bahraich,M,30,IND,1576842.0,59.25,0.62,5792
3307,6617,Ramashanker Gond ,Uttar Pradesh,Bahraich,M,31,JHS,1576842.0,59.25,0.61,5699
3308,6618,Hira Lal Rao ,Uttar Pradesh,Bahraich,M,63,ANC,1576842.0,59.25,0.43,4017
3309,6619,Vinod Kumar ,Uttar Pradesh,Bahraich,M,31,BHMP,1576842.0,59.25,0.4,3737
3310,6620,Madhav ,Uttar Pradesh,Bahraich,M,35,LD,1576842.0,59.25,0.29,2709
3311,6621,Bharat Singh ,Uttar Pradesh,Ballia,M,62,BJP,1692179.0,55.68,38.18,359733
3312,6622,Neeraj Shekhar ,Uttar Pradesh,Ballia,M,45,SP,1692179.0,55.68,23.38,220287
3313,6623,Afzal Ansari ,Uttar Pradesh,Ballia,M,60,QED,1692179.0,55.68,17.4,163943
3314,6624,Virendra Kumar Pathak ,Uttar Pradesh,Ballia,M,58,BSP,1692179.0,55.68,15.04,141707
3315,6625,Sudha Rai ,Uttar Pradesh,Ballia,F,59,INC,1692179.0,55.68,1.43,13473
3316,6626,Manoj ,Uttar Pradesh,Ballia,M,45,IND,1692179.0,55.68,0.73,6878
3317,6627,Ramroop ,Uttar Pradesh,Ballia,M,47,JHS,1692179.0,55.68,0.68,6406
3318,6628,Manish ,Uttar Pradesh,Ballia,M,38,IND,1692179.0,55.68,0.65,6124
3319,6629,Sheshnath ,Uttar Pradesh,Ballia,M,45,IND,1692179.0,55.68,0.39,3674
3320,6630,Col(Retd) Bharat Singh Shaurya Chakra ,Uttar Pradesh,Ballia,M,71,AAP,1692179.0,55.68,0.35,3297
3321,6631,Bhola Nath ,Uttar Pradesh,Ballia,M,36,IND,1692179.0,55.68,0.3,2826
3322,6632,Avadhesh Verma ,Uttar Pradesh,Ballia,M,39,BHMP,1692179.0,55.68,0.27,2543
3323,6633,Suchit Gond ,Uttar Pradesh,Ballia,M,67,GGP,1692179.0,55.68,0.27,2543
3324,6634,Ramji ,Uttar Pradesh,Ballia,M,60,BSD,1692179.0,55.68,0.12,1130
3325,6635,Mannu Yadav ,Uttar Pradesh,Ballia,M,42,NTP,1692179.0,55.68,0.1,942
3326,6636,Bhairon Prasad Mishra ,Uttar Pradesh,Banda,M,60,BJP,1574359.0,54.52,39.85,342048
3327,6637,R. K. Singh Patel ,Uttar Pradesh,Banda,M,54,BSP,1574359.0,54.52,26.36,226258
3328,6638,Bal Kumar Patel Alias Rajkumar ,Uttar Pradesh,Banda,M,54,SP,1574359.0,54.52,22.1,189693
3329,6639,Vivek Kumar Singh ,Uttar Pradesh,Banda,M,58,INC,1574359.0,54.52,4.27,36651
3330,6640,Ramchandra Saras ,Uttar Pradesh,Banda,M,52,CPI,1574359.0,54.52,1.77,15192
3331,6641,Vijay Prakash ,Uttar Pradesh,Banda,M,57,IND,1574359.0,54.52,0.83,7124
3332,6642,Amar Singh Rathaur ,Uttar Pradesh,Banda,M,56,AAP,1574359.0,54.52,0.75,6437
3333,6643,Narendra Kumar Shrivastava ,Uttar Pradesh,Banda,M,64,IND,1574359.0,54.52,0.6,5150
3334,6644,Vishvambhar Nath ,Uttar Pradesh,Banda,M,60,BHMP,1574359.0,54.52,0.55,4720
3335,6645,Mo. Sageer ,Uttar Pradesh,Banda,M,46,PCP,1574359.0,54.52,0.37,3175
3336,6646,Susheela Singh ,Uttar Pradesh,Banda,F,44,BSCPP,1574359.0,54.52,0.34,2918
3337,6647,Prabhakar Prasad ,Uttar Pradesh,Banda,M,29,BKSL,1574359.0,54.52,0.3,2575
3338,6648,Pappu Yadav ,Uttar Pradesh,Banda,M,31,JD(U),1574359.0,54.52,0.28,2403
3339,6649,Kamlesh Paswan ,Uttar Pradesh,Bansgaon,M,38,BJP,1675453.0,52.4,47.61,417985
3340,6650,Sadal Prasad ,Uttar Pradesh,Bansgaon,M,59,BSP,1675453.0,52.4,26.02,228439
3341,6651,Gorakh Prasad Paswan ,Uttar Pradesh,Bansgaon,M,56,SP,1675453.0,52.4,15.23,133709
3342,6652,Sanjai Kumar ,Uttar Pradesh,Bansgaon,M,39,INC,1675453.0,52.4,5.77,50656
3343,6653,Lalchand Prasad Jatav ,Uttar Pradesh,Bansgaon,M,44,ASP,1675453.0,52.4,1.11,9745
3344,6654,Ramnivas Paswan ,Uttar Pradesh,Bansgaon,M,38,AAP,1675453.0,52.4,0.6,5267
3345,6655,Kunjawati ,Uttar Pradesh,Bansgaon,F,41,IND,1675453.0,52.4,0.5,4389
3346,6656,Sheo Shankar ,Uttar Pradesh,Bansgaon,M,63,IND,1675453.0,52.4,0.46,4038
3347,6657,Ramprit Jakhmee ,Uttar Pradesh,Bansgaon,M,49,BHMP,1675453.0,52.4,0.35,3072
3348,6658,Ramnaresh ,Uttar Pradesh,Bansgaon,M,50,ISSP,1675453.0,52.4,0.34,2984
3349,6659,Arjun Prasad Raw ,Uttar Pradesh,Bansgaon,M,45,BASP,1675453.0,52.4,0.33,2897
3350,6660,Chandrika Prasad Bharati ,Uttar Pradesh,Bansgaon,M,34,RJPK,1675453.0,52.4,0.15,1316
3351,6661,Priyanka Singh Rawat ,Uttar Pradesh,Barabanki,F,28,BJP,1694574.0,63.03,42.52,454151
3352,6662,P. L. Punia ,Uttar Pradesh,Barabanki,M,69,INC,1694574.0,63.03,22.69,242349
3353,6663,Kamla Prasad Rawat ,Uttar Pradesh,Barabanki,M,52,BSP,1694574.0,63.03,15.65,167156
3354,6664,Rajrani Rawat ,Uttar Pradesh,Barabanki,F,49,SP,1694574.0,63.03,14.91,159252
3355,6665,Rajesh Kumar Vidyarthi ,Uttar Pradesh,Barabanki,M,43,PCP,1694574.0,63.03,0.75,8010
3356,6666,Khanjan Lal ,Uttar Pradesh,Barabanki,M,70,IND,1694574.0,63.03,0.67,7156
3357,6667,Mahesh ,Uttar Pradesh,Barabanki,M,42,IND,1694574.0,63.03,0.36,3845
3358,6668,Kishan Lal ,Uttar Pradesh,Barabanki,M,38,SHS,1694574.0,63.03,0.31,3311
3359,6669,Dinesh Chandra Gautam ,Uttar Pradesh,Barabanki,M,38,AAP,1694574.0,63.03,0.29,3097
3360,6670,Abhilakh Rawat ,Uttar Pradesh,Barabanki,M,31,IND,1694574.0,63.03,0.28,2990
3361,6671,P. C. Kureel ,Uttar Pradesh,Barabanki,M,56,INL,1694574.0,63.03,0.24,2563
3362,6672,Medi Lal ,Uttar Pradesh,Barabanki,M,50,BHMP,1694574.0,63.03,0.2,2136
3363,6673,Babu Lal ,Uttar Pradesh,Barabanki,M,59,MVSP,1694574.0,63.03,0.19,2029
3364,6674,Nitin Singh ,Uttar Pradesh,Barabanki,M,25,NAIP,1694574.0,63.03,0.12,1281
3365,6675,Santosh Gangwar ,Uttar Pradesh,Bareilly,M,64,BJP,1604106.0,63.46,50.91,518246
3366,6676,Ayesha Islam ,Uttar Pradesh,Bareilly,F,27,SP,1604106.0,63.46,27.27,277599
3367,6677,Umesh Gautam ,Uttar Pradesh,Bareilly,M,43,BSP,1604106.0,63.46,10.42,106072
3368,6678,Praveen Singh Aron ,Uttar Pradesh,Bareilly,M,55,INC,1604106.0,63.46,8.27,84185
3369,6679,Massarat Warsi (Pappu Bhai) ,Uttar Pradesh,Bareilly,M,40,CPI,1604106.0,63.46,0.75,7634
3370,6680,Sunil Kumar ,Uttar Pradesh,Bareilly,M,32,AAP,1604106.0,63.46,0.36,3664
3371,6681,Aslam Advocate ,Uttar Pradesh,Bareilly,M,37,PCP,1604106.0,63.46,0.33,3359
3372,6682,Netram ,Uttar Pradesh,Bareilly,M,69,IND,1604106.0,63.46,0.2,2035
3373,6683,Sayad Rashid Ali ,Uttar Pradesh,Bareilly,M,36,IND,1604106.0,63.46,0.19,1934
3374,6684,Kamal Kishore Engineer ,Uttar Pradesh,Bareilly,M,43,IND,1604106.0,63.46,0.18,1832
3375,6685,Manoj Vikat ,Uttar Pradesh,Bareilly,M,38,IND,1604106.0,63.46,0.15,1526
3376,6686,Lotan Singh Patel ,Uttar Pradesh,Bareilly,M,44,IND,1604106.0,63.46,0.14,1425
3377,6687,Javed Khan ,Uttar Pradesh,Bareilly,M,31,IND,1604106.0,63.46,0.09,916
3378,6688,Laeek Ahmad ,Uttar Pradesh,Bareilly,M,48,NAIP,1604106.0,63.46,0.07,712
3379,6689,Harish Chandra Alias Harish Dwivedi ,Uttar Pradesh,Basti,M,40,BJP,1720225.0,60.95,34.11,357635
3380,6690,"Brij Kishor Singh ""Dimpal"" ",Uttar Pradesh,Basti,M,33,SP,1720225.0,60.95,30.91,324084
3381,6691,Ram Prasad Chaudhary ,Uttar Pradesh,Basti,M,60,BSP,1720225.0,60.95,27.06,283717
3382,6692,Ambika Singh ,Uttar Pradesh,Basti,M,67,INC,1720225.0,60.95,2.64,27679
3383,6693,Anand Rajpal ,Uttar Pradesh,Basti,M,52,AAP,1720225.0,60.95,0.8,8387
3384,6694,Purushottam Pandey ,Uttar Pradesh,Basti,M,39,PECP,1720225.0,60.95,0.78,8178
3385,6695,Shivpoojan Rajbhar ,Uttar Pradesh,Basti,M,36,SBSP,1720225.0,60.95,0.67,7024
3386,6696,Krishna Kumar Upadhyay Advocate ,Uttar Pradesh,Basti,M,49,IND,1720225.0,60.95,0.46,4822
3387,6697,Ram Shankar Gupta ,Uttar Pradesh,Basti,M,65,IND,1720225.0,60.95,0.43,4508
3388,6698,Arun Kumar ,Uttar Pradesh,Basti,M,39,IND,1720225.0,60.95,0.34,3564
3389,6699,Bhagwandas ,Uttar Pradesh,Basti,M,47,BSP(K),1720225.0,60.95,0.34,3564
3390,6700,Ram Karan Alias R.K. Gautam ,Uttar Pradesh,Basti,M,63,BHMP,1720225.0,60.95,0.27,2830
3391,6701,Sita Ram ,Uttar Pradesh,Basti,M,68,JP(S),1720225.0,60.95,0.21,2201
3392,6702,Virendra Singh ,Uttar Pradesh,Bhadohi,M,57,BJP,1757550.0,55.72,41.21,403572
3393,6703,Rakesh Dhar Tripathi ,Uttar Pradesh,Bhadohi,M,56,BSP,1757550.0,55.72,25.07,245512
3394,6704,Seema Mishra ,Uttar Pradesh,Bhadohi,M,37,SP,1757550.0,55.72,24.36,238559
3395,6705,Tej Bahadur Yadav ,Uttar Pradesh,Bhadohi,M,61,JD(U),1757550.0,55.72,2.76,27028
3396,6706,Sartaj Imaam ,Uttar Pradesh,Bhadohi,M,58,INC,1757550.0,55.72,2.3,22524
