,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
981,3250,Badri Ram ,Rajasthan,Jodhpur,M,57,IND,1571950.0,55.02,0.11,951
982,3251,Pukhraj Meghwal ,Rajasthan,Jodhpur,M,36,IND,1571950.0,55.02,0.1,864
983,3252,Raghuveer Singh Koshal ,Rajasthan,Kota,M,71,BJP,1327073.0,43.71,51.42,298268
984,3253,Hari Mohan Sharma ,Rajasthan,Kota,M,65,INC,1327073.0,43.71,39.05,226514
985,3254,Kundan Cheeta ,Rajasthan,Kota,M,41,SP,1327073.0,43.71,3.14,18213
986,3255,Moti Lal Meena ,Rajasthan,Kota,M,57,BSP,1327073.0,43.71,2.61,15139
987,3256,Samudra Singh Hada ,Rajasthan,Kota,M,67,IND,1327073.0,43.71,1.78,10325
988,3257,Badam Berwa ,Rajasthan,Kota,F,34,IND,1327073.0,43.71,0.81,4698
989,3258,Daulat Kunwar Sharma Alias Daulat Bahin Ji ,Rajasthan,Kota,F,64,IND,1327073.0,43.71,0.7,4060
990,3259,Bharat Singh ,Rajasthan,Kota,M,50,ABRAHP,1327073.0,43.71,0.48,2784
991,3260,Bhanwar Singh Dangawas ,Rajasthan,Nagaur,M,74,BJP,1436070.0,43.97,45.08,284653
992,3261,Ramraghunath ,Rajasthan,Nagaur,M,70,INC,1436070.0,43.97,33.89,213995
993,3262,Mool Chand ,Rajasthan,Nagaur,M,62,BSP,1436070.0,43.97,17.06,107723
994,3263,Bhanwar Singh Rathore ,Rajasthan,Nagaur,M,49,IND,1436070.0,43.97,1.57,9913
995,3264,Nawab Khan ,Rajasthan,Nagaur,M,28,NLP,1436070.0,43.97,1.22,7703
996,3265,Kailash ,Rajasthan,Nagaur,M,34,IND,1436070.0,43.97,0.61,3851
997,3266,Bhanu Prakash ,Rajasthan,Nagaur,M,49,IND,1436070.0,43.97,0.57,3599
998,3267,Pusp Jain ,Rajasthan,Pali,M,48,BJP,1195737.0,45.39,48.66,264099
999,3268,Surendra Kumar Surana ,Rajasthan,Pali,M,45,INC,1195737.0,45.39,37.01,200869
1000,3269,Madhav Singh Diwan ,Rajasthan,Pali,M,61,IND,1195737.0,45.39,7.12,38643
1001,3270,Heera Ram ,Rajasthan,Pali,M,35,IND,1195737.0,45.39,1.99,10800
1002,3271,Mithalal Jain ,Rajasthan,Pali,M,65,NCP,1195737.0,45.39,1.93,10474
1003,3272,Sohan Singh Sankhala ,Rajasthan,Pali,M,49,BSP,1195737.0,45.39,1.17,6350
1004,3273,Moola Ram ,Rajasthan,Pali,M,61,IND,1195737.0,45.39,1.1,5970
1005,3274,Lahara Ram Sargara ,Rajasthan,Pali,M,40,IND,1195737.0,45.39,0.53,2876
1006,3275,Barkat Ali ,Rajasthan,Pali,M,43,IND,1195737.0,45.39,0.48,2605
1007,3276,Mahaveer Bhagora ,Rajasthan,Salumber,M,52,BJP,1279337.0,49.23,44.72,281654
1008,3277,Bherulal Meena ,Rajasthan,Salumber,M,70,INC,1279337.0,49.23,40.79,256902
1009,3278,Meghraj Tawar ,Rajasthan,Salumber,M,65,CPI,1279337.0,49.23,5.12,32246
1010,3279,Kika Bhai Meena ,Rajasthan,Salumber,M,62,NCP,1279337.0,49.23,4.03,25381
1011,3280,Puranmal ,Rajasthan,Salumber,M,36,CPI(ML)(L),1279337.0,49.23,3.5,22043
1012,3281,Hari Om Meena ,Rajasthan,Salumber,M,30,BSP,1279337.0,49.23,1.85,11651
1013,3287,Subhash Meharia ,Rajasthan,Sikar,M,46,BJP,1476344.0,52.8,47.15,367538
1014,3288,Narayan Singh ,Rajasthan,Sikar,M,66,INC,1476344.0,52.8,40.14,312895
1015,3289,Amraram ,Rajasthan,Sikar,M,49,CPI (M),1476344.0,52.8,8.5,66258
1016,3290,Ramesh Chandra Sharma Advocate ,Rajasthan,Sikar,M,47,IND,1476344.0,52.8,1.25,9743
1017,3291,Bhagirath Singh Kharrate Mahan ,Rajasthan,Sikar,M,37,ABHM,1476344.0,52.8,1.22,9510
1018,3292,Gulam Nabi ,Rajasthan,Sikar,M,62,BSP,1476344.0,52.8,1.04,8106
1019,3293,Ajay Pal ,Rajasthan,Sikar,M,43,IND,1476344.0,52.8,0.7,5456
1020,3294,Kailash Meghwal ,Rajasthan,Tonk,M,70,BJP,1278411.0,46.49,53.12,315709
1021,3295,Nand Kishore Bairwa ,Rajasthan,Tonk,M,61,INC,1278411.0,46.49,43.27,257168
1022,3296,Ram Babu Raiger ,Rajasthan,Tonk,M,30,BSP,1278411.0,46.49,3.61,21455
1023,3297,Kiran Maheshwari ,Rajasthan,Udaipur,F,43,BJP,1363337.0,55.72,52.4,398057
1024,3298,Girija Vyas ,Rajasthan,Udaipur,F,57,INC,1363337.0,55.72,42.54,323155
1025,3299,Sunita Singh Gujar ,Rajasthan,Udaipur,F,38,BSP,1363337.0,55.72,2.09,15876
1026,3300,Sukhdeo Menaria ,Rajasthan,Udaipur,M,67,IND,1363337.0,55.72,2.05,15572
1027,3301,Lahari Lal Bairwa (Lehari) ,Rajasthan,Udaipur,M,49,ABCD(A),1363337.0,55.72,0.92,6988
1028,4044,Brij Bhushan Sharan Singh ,Uttar Pradesh,Balrampur,M,47,BJP,1316006.0,53.05,38.81,270948
1029,4045,Rizwan Zaheer Alias Rijju Bhaya ,Uttar Pradesh,Balrampur,M,41,BSP,1316006.0,53.05,31.27,218308
1030,4046,Dr. Mohd Umar ,Uttar Pradesh,Balrampur,M,60,SP,1316006.0,53.05,23.65,165110
1031,4047,Sri Ram ,Uttar Pradesh,Balrampur,M,36,IND,1316006.0,53.05,1.34,9355
1032,4048,Ekbal Siddiqui ,Uttar Pradesh,Balrampur,M,58,INC,1316006.0,53.05,1.33,9285
1033,4049,Ameer Haider Khan ,Uttar Pradesh,Balrampur,M,29,AIMF,1316006.0,53.05,0.7,4886
1034,4050,Mohd. Shajid ,Uttar Pradesh,Balrampur,M,30,IND,1316006.0,53.05,0.55,3839
1035,4051,Pujaram Sonker Advocate ,Uttar Pradesh,Balrampur,M,53,AD,1316006.0,53.05,0.49,3420
1036,4052,Holi Ram ,Uttar Pradesh,Balrampur,M,49,IND,1316006.0,53.05,0.45,3141
1037,4053,Mohd. Raees ,Uttar Pradesh,Balrampur,M,38,IND,1316006.0,53.05,0.35,2443
1038,4054,Mohd. Ahsan ,Uttar Pradesh,Balrampur,M,45,IND,1316006.0,53.05,0.34,2373
1039,4055,Jafer Ali ,Uttar Pradesh,Balrampur,M,32,IND,1316006.0,53.05,0.27,1884
1040,4056,Arjun ,Uttar Pradesh,Balrampur,M,35,IND,1316006.0,53.05,0.23,1605
1041,4057,Pooran ,Uttar Pradesh,Balrampur,M,32,IND,1316006.0,53.05,0.23,1605
1042,4091,Santosh Gangwar ,Uttar Pradesh,Bareilly,M,54,BJP,1556024.0,52.88,32.77,269639
1043,4092,Akbar Ahmed Dempi ,Uttar Pradesh,Bareilly,M,57,BSP,1556024.0,52.88,25.52,209985
1044,4093,Praveen Singh Aron ,Uttar Pradesh,Bareilly,M,47,INC,1556024.0,52.88,23.25,191306
1045,4094,Islam Sabir ,Uttar Pradesh,Bareilly,M,48,SP,1556024.0,52.88,14.64,120461
1046,4095,Hari Om Singh ,Uttar Pradesh,Bareilly,M,31,IND,1556024.0,52.88,1.15,9462
1047,4096,Sakir Husain ,Uttar Pradesh,Bareilly,M,41,IND,1556024.0,52.88,0.45,3702
1048,4097,Omkar Singh ,Uttar Pradesh,Bareilly,M,33,IND,1556024.0,52.88,0.38,3126
1049,4098,Guljari Lal ,Uttar Pradesh,Bareilly,M,60,NSP,1556024.0,52.88,0.37,3044
1050,4099,Nem Chandra ,Uttar Pradesh,Bareilly,M,47,AD,1556024.0,52.88,0.37,3044
1051,4100,Shakeel Ahmad Ansari ,Uttar Pradesh,Bareilly,M,48,IND,1556024.0,52.88,0.32,2633
1052,4101,Yogendra Patel ,Uttar Pradesh,Bareilly,M,26,IND,1556024.0,52.88,0.3,2468
1053,4102,Vrahaspati Giri ,Uttar Pradesh,Bareilly,M,25,SHS,1556024.0,52.88,0.18,1481
1054,4103,Janish ,Uttar Pradesh,Bareilly,M,29,IND,1556024.0,52.88,0.12,987
1055,4104,Chhadammi Lal Sagar ,Uttar Pradesh,Bareilly,M,67,IND,1556024.0,52.88,0.1,822
1056,4105,Chiraunji Lal ,Uttar Pradesh,Bareilly,M,63,IND,1556024.0,52.88,0.08,658
1057,4157,Kalyan Singh ,Uttar Pradesh,Bulandshahr,M,72,BJP,1226141.0,55.89,37.69,258285
1058,4158,Badrul Islam ,Uttar Pradesh,Bulandshahr,M,58,RLD,1226141.0,55.89,35.26,241633
1059,4159,Devendra Bhardwaj ,Uttar Pradesh,Bulandshahr,M,39,BSP,1226141.0,55.89,17.38,119103
1060,4160,Pt. Chandra Shekhar Sharma ,Uttar Pradesh,Bulandshahr,M,53,INC,1226141.0,55.89,5.66,38787
1061,4161,Hakim Ahmad Qureshi ,Uttar Pradesh,Bulandshahr,M,64,IND,1226141.0,55.89,0.75,5139
1062,4162,Phirey Singh ,Uttar Pradesh,Bulandshahr,M,32,IND,1226141.0,55.89,0.68,4659
1063,4163,Mahendra Singh ,Uttar Pradesh,Bulandshahr,M,48,LP(S),1226141.0,55.89,0.49,3357
1064,4164,Shrinivas ,Uttar Pradesh,Bulandshahr,M,38,ABHM,1226141.0,55.89,0.45,3083
1065,4165,Nasir Iqbal ,Uttar Pradesh,Bulandshahr,M,46,IND,1226141.0,55.89,0.44,3015
1066,4166,Chunni Lal ,Uttar Pradesh,Bulandshahr,M,55,IND,1226141.0,55.89,0.34,2329
1067,4167,Ramfal ,Uttar Pradesh,Bulandshahr,M,48,IND,1226141.0,55.89,0.26,1781
1068,4168,Yad Karan ,Uttar Pradesh,Bulandshahr,M,57,RSD,1226141.0,55.89,0.22,1507
1069,4169,Chaman Lal ,Uttar Pradesh,Bulandshahr,M,51,IND,1226141.0,55.89,0.12,822
1070,4170,Satendra Singh ,Uttar Pradesh,Bulandshahr,M,33,BRPP,1226141.0,55.89,0.12,822
1071,4171,Imtiyaz Mohd. Khan ,Uttar Pradesh,Bulandshahr,M,58,IND,1226141.0,55.89,0.07,479
1072,4172,Smt. Krishana Singh ,Uttar Pradesh,Bulandshahr,F,55,IND,1226141.0,55.89,0.06,411
1073,4361,Aditya Nath ,Uttar Pradesh,Gorakhpur,M,30,BJP,1432002.0,48.13,51.31,353640
1074,4362,Jamuna Prasad ,Uttar Pradesh,Gorakhpur,M,50,SP,1432002.0,48.13,30.7,211591
1075,4363,Pradeep Kumar Nishad ,Uttar Pradesh,Gorakhpur,M,38,BSP,1432002.0,48.13,10.22,70438
1076,4364,Shardendu Pandey ,Uttar Pradesh,Gorakhpur,M,59,INC,1432002.0,48.13,4.86,33496
1077,4365,Ram Milan ,Uttar Pradesh,Gorakhpur,M,31,IND,1432002.0,48.13,1.27,8753
1078,4366,Chandra Bhan Singh Patel ,Uttar Pradesh,Gorakhpur,M,42,AD,1432002.0,48.13,0.47,3239
1079,4367,Gopal Rajbhar ,Uttar Pradesh,Gorakhpur,M,31,SBSP,1432002.0,48.13,0.45,3101
1080,4368,Ram Kishum ,Uttar Pradesh,Gorakhpur,M,30,IND,1432002.0,48.13,0.39,2687
1081,4369,Mahanth Ramdas Brahmchari ,Uttar Pradesh,Gorakhpur,M,59,ABHM,1432002.0,48.13,0.33,2274
1082,4412,Kishan Lal Diler ,Uttar Pradesh,Hathras,M,80,BJP,1212983.0,40.57,35.57,175042
1083,4413,Ram Vir Singh Bhaiyaji ,Uttar Pradesh,Hathras,M,40,BSP,1212983.0,40.57,30.93,152208
1084,4414,Vimla Pal ,Uttar Pradesh,Hathras,F,52,SP,1212983.0,40.57,24.15,118843
1085,4415,Mukesh Kumar ,Uttar Pradesh,Hathras,M,46,INC,1212983.0,40.57,6.55,32233
1086,4416,Bhagwan Sahay Dhangar ,Uttar Pradesh,Hathras,M,60,INLD,1212983.0,40.57,1.21,5954
1087,4417,Valwant Singh ,Uttar Pradesh,Hathras,M,59,IND,1212983.0,40.57,0.8,3936
1088,4418,Rajvir Singh ,Uttar Pradesh,Hathras,M,33,IND,1212983.0,40.57,0.25,1230
1089,4419,Lakhan Singh ,Uttar Pradesh,Hathras,M,43,IND,1212983.0,40.57,0.15,738
1090,4420,Phool Singh ,Uttar Pradesh,Hathras,M,48,IND,1212983.0,40.57,0.14,688
1091,4421,Teke Chandra Rao ,Uttar Pradesh,Hathras,M,56,IND,1212983.0,40.57,0.13,639
1092,4422,Rakesh Kumar Vimal ,Uttar Pradesh,Hathras,M,28,IND,1212983.0,40.57,0.11,541
1093,4423,Bhanu Pratap Singh Verma ,Uttar Pradesh,Jalaun,M,44,BJP,1310156.0,44.25,33.67,195199
1094,4424,Ghanshyam Kori ,Uttar Pradesh,Jalaun,M,31,SP,1310156.0,44.25,29.05,168415
1095,4425,Brij Lal Khabri ,Uttar Pradesh,Jalaun,M,40,BSP,1310156.0,44.25,27.18,157574
1096,4426,Nathuram Verma ,Uttar Pradesh,Jalaun,M,57,INC,1310156.0,44.25,4.66,27016
1097,4427,Raghunath Prasad Bharti (Barar) ,Uttar Pradesh,Jalaun,M,54,AD,1310156.0,44.25,1.68,9739
1098,4428,Ram Shankar ,Uttar Pradesh,Jalaun,M,48,IND,1310156.0,44.25,1.49,8638
1099,4429,Com. Kanshiram Verma (Barar) ,Uttar Pradesh,Jalaun,M,29,CPI(ML)(L),1310156.0,44.25,0.64,3710
1100,4430,Raju ,Uttar Pradesh,Jalaun,M,34,RSMD,1310156.0,44.25,0.47,2724
1101,4431,Jiledar Singh Dohare ,Uttar Pradesh,Jalaun,M,43,IND,1310156.0,44.25,0.44,2550
1102,4432,Lal Das (Bhante Anand) ,Uttar Pradesh,Jalaun,M,77,IJP,1310156.0,44.25,0.39,2261
1103,4433,Rajendra Kori ,Uttar Pradesh,Jalaun,M,31,IND,1310156.0,44.25,0.33,1913
1104,4573,Ashok Kumar Pradhan ,Uttar Pradesh,Khurja,M,51,BJP,1437828.0,41.78,35.74,214698
1105,4574,Ravi Gautam ,Uttar Pradesh,Khurja,M,54,BSP,1437828.0,41.78,28.89,173549
1106,4575,Devi Dayal ,Uttar Pradesh,Khurja,M,62,INC,1437828.0,41.78,18.16,109091
1107,4576,Ram Niwas Balmiki ,Uttar Pradesh,Khurja,M,48,RLD,1437828.0,41.78,14.38,86384
1108,4577,Ram Sahai ,Uttar Pradesh,Khurja,M,79,IND,1437828.0,41.78,1.07,6427
1109,4578,Jagpal Singh ,Uttar Pradesh,Khurja,M,35,IND,1437828.0,41.78,0.6,3604
1110,4579,Om Prakash ,Uttar Pradesh,Khurja,M,65,IND,1437828.0,41.78,0.36,2162
1111,4580,Kripal Singh ,Uttar Pradesh,Khurja,M,63,BKD,1437828.0,41.78,0.33,1982
1112,4581,Mahendra Singh ,Uttar Pradesh,Khurja,M,41,IND,1437828.0,41.78,0.32,1922
1113,4582,Magan Lal ,Uttar Pradesh,Khurja,M,44,ABHM,1437828.0,41.78,0.13,780
1114,4593,Atal Bihari Vajpayee ,Uttar Pradesh,Lucknow,M,76,BJP,1639922.0,35.28,56.12,324690
1115,4594,Madhu Gupta ,Uttar Pradesh,Lucknow,F,52,SP,1639922.0,35.28,18.38,106340
1116,4595,Jethmalani Ram Boolchand ,Uttar Pradesh,Lucknow,M,80,IND,1639922.0,35.28,9.97,57682
1117,4596,Nasir Ali Siddiqui ,Uttar Pradesh,Lucknow,M,29,BSP,1639922.0,35.28,9.26,53575
1118,4597,Krishnapal ,Uttar Pradesh,Lucknow,M,34,SAP,1639922.0,35.28,1.2,6942
1119,4598,Shekh Ajij Ahmed Mo. Ahmed Alias Ajij Ahmed Dyer ,Uttar Pradesh,Lucknow,M,45,IND,1639922.0,35.28,0.7,4049
1120,4599,Salahuddin ,Uttar Pradesh,Lucknow,M,43,IND,1639922.0,35.28,0.69,3992
1121,4600,Arun Kumar Patel ,Uttar Pradesh,Lucknow,M,41,AD,1639922.0,35.28,0.48,2777
1122,4601,Ajay Chaturvedi ,Uttar Pradesh,Lucknow,M,60,IND,1639922.0,35.28,0.36,2082
1123,4602,Domai ,Uttar Pradesh,Lucknow,M,61,IND,1639922.0,35.28,0.21,1214
1124,4603,Ajay Kumar Pandey ,Uttar Pradesh,Lucknow,M,32,IND,1639922.0,35.28,0.18,1041
1125,4604,D P Pal ,Uttar Pradesh,Lucknow,M,61,IND,1639922.0,35.28,0.18,1041
1126,4605,Jaffar Ali ,Uttar Pradesh,Lucknow,M,39,IND,1639922.0,35.28,0.18,1041
1127,4606,Nand Kumar Rajpoot (Lodhi) ,Uttar Pradesh,Lucknow,M,38,JP,1639922.0,35.28,0.17,983
1128,4607,Mohd. Kamran Siddiqui ,Uttar Pradesh,Lucknow,M,32,IND,1639922.0,35.28,0.16,925
1129,4608,"Askari ""Shakti"" ",Uttar Pradesh,Lucknow,M,29,RKSP,1639922.0,35.28,0.15,867
1130,4609,Vijay Narayan Pal (Dr. V.N. Pal) ,Uttar Pradesh,Lucknow,M,47,IJP,1639922.0,35.28,0.15,867
1131,4610,Khem Singh Arya ,Uttar Pradesh,Lucknow,M,68,ABRS,1639922.0,35.28,0.14,809
1132,4611,Pradeep Kumar Rawat ,Uttar Pradesh,Lucknow,M,26,RSBP,1639922.0,35.28,0.13,752
1133,4612,Faguram ,Uttar Pradesh,Lucknow,M,43,IND,1639922.0,35.28,0.12,694
1134,4613,Neelam Singh ,Uttar Pradesh,Lucknow,F,32,IND,1639922.0,35.28,0.11,636
1135,4614,Mahatma Premchandra Singh ,Uttar Pradesh,Lucknow,M,49,IND,1639922.0,35.28,0.11,636
1136,4615,Ravi Shankar Dikshit ,Uttar Pradesh,Lucknow,M,44,IND,1639922.0,35.28,0.1,578
1137,4616,Ram Kumar Shukl ,Uttar Pradesh,Lucknow,M,50,IND,1639922.0,35.28,0.1,578
1138,4617,R.K. Bhardwaj ,Uttar Pradesh,Lucknow,M,53,KMM,1639922.0,35.28,0.1,578
1139,4618,Ram Sharan ,Uttar Pradesh,Lucknow,M,56,BNRP,1639922.0,35.28,0.1,578
1140,4619,Naresh Singh Bhadoria ,Uttar Pradesh,Lucknow,M,40,IND,1639922.0,35.28,0.09,520
1141,4620,Jeetu Ram Ratna Jeetu Pasi ,Uttar Pradesh,Lucknow,M,47,VP,1639922.0,35.28,0.08,462
1142,4621,Mahesh Chandra Sharma ,Uttar Pradesh,Lucknow,M,61,IND,1639922.0,35.28,0.08,462
1143,4622,Mahesh Kumar Nimbekar ,Uttar Pradesh,Lucknow,M,62,SHSP,1639922.0,35.28,0.07,404
1144,4623,Mangat Ram ,Uttar Pradesh,Lucknow,M,44,IND,1639922.0,35.28,0.06,347
1145,4624,K. Padmarajan ,Uttar Pradesh,Lucknow,M,42,IND,1639922.0,35.28,0.06,347
1146,4790,Maneka Gandhi ,Uttar Pradesh,Pilibhit,F,47,BJP,1285919.0,52.66,37.75,255629
1147,4791,Satyapal Gangwar ,Uttar Pradesh,Pilibhit,M,42,SP,1285919.0,52.66,22.58,152903
1148,4792,Anis Ahmad Khan Alias Phool Babu ,Uttar Pradesh,Pilibhit,M,40,BSP,1285919.0,52.66,17.91,121280
1149,4793,V.M Singh ,Uttar Pradesh,Pilibhit,M,43,INC,1285919.0,52.66,15.68,106179
1150,4794,Krishna Adhikari ,Uttar Pradesh,Pilibhit,F,38,CPI(ML)(L),1285919.0,52.66,1.74,11782
1151,4795,Motiram Rajput ,Uttar Pradesh,Pilibhit,M,38,IND,1285919.0,52.66,1.63,11037
1152,4796,Mahendra Singh ,Uttar Pradesh,Pilibhit,M,28,IND,1285919.0,52.66,0.73,4943
1153,4797,Satyendra ,Uttar Pradesh,Pilibhit,M,39,AD,1285919.0,52.66,0.47,3182
1154,4798,Babu Ram ,Uttar Pradesh,Pilibhit,M,39,IND,1285919.0,52.66,0.34,2302
1155,4799,Paramjeet Sharma ,Uttar Pradesh,Pilibhit,M,35,IND,1285919.0,52.66,0.33,2234
1156,4800,Kulbinder Singh ,Uttar Pradesh,Pilibhit,M,31,IND,1285919.0,52.66,0.3,2031
1157,4801,Puranlal ,Uttar Pradesh,Pilibhit,M,43,RSBP,1285919.0,52.66,0.2,1354
1158,4802,Mahavir Singh ,Uttar Pradesh,Pilibhit,M,40,ABRS,1285919.0,52.66,0.18,1218
1159,4803,Manohar Lal ,Uttar Pradesh,Pilibhit,M,37,EKD(UP),1285919.0,52.66,0.15,1015
1160,5027,Bachi Singh Rawat ,Uttarakhand,Almora,M,54,BJP,1012756.0,49.89,44.68,225751
1161,5028,Renuka Rawat ,Uttarakhand,Almora,F,44,INC,1012756.0,49.89,42.69,215697
1162,5029,Kashi Singh Airy ,Uttarakhand,Almora,M,48,UKKD,1012756.0,49.89,5.41,27334
1163,5030,Guljar Khan ,Uttarakhand,Almora,M,38,RSBP,1012756.0,49.89,1.72,8690
1164,5031,Radha Devi ,Uttarakhand,Almora,F,51,IND,1012756.0,49.89,1.59,8033
1165,5032,Purushottam Sharma ,Uttarakhand,Almora,M,43,CPI(ML)(L),1012756.0,49.89,1.15,5810
1166,5033,Kaustubhanand ,Uttarakhand,Almora,M,38,IND,1012756.0,49.89,1.09,5507
1167,5034,Chandra Singh Bisht ,Uttarakhand,Almora,M,42,SP,1012756.0,49.89,0.92,4648
1168,5035,Ratan Ram ,Uttarakhand,Almora,M,52,IND,1012756.0,49.89,0.74,3738
1169,5036,Bhuwan Chandra Khanduri Maj.Gen.( Retd)(Avsm) ,Uttarakhand,Garhwal,M,69,BJP,1081299.0,46.54,51.21,257707
1170,5037,"Tej Pal Singh Rawat (Lt. General ( Retd.) Pvsm,Vsm) ",Uttarakhand,Garhwal,M,64,INC,1081299.0,46.54,41.09,206779
1171,5038,Birendra Singh Semwal ,Uttarakhand,Garhwal,M,60,BSP,1081299.0,46.54,2.07,10416
1172,5039,Sanjay Goyal ,Uttarakhand,Garhwal,M,32,IND,1081299.0,46.54,1.52,7649
1173,5040,Mahesh Negi ,Uttarakhand,Garhwal,M,28,SP,1081299.0,46.54,1.27,6391
1174,5041,Ram Dayal ,Uttarakhand,Garhwal,M,69,IND,1081299.0,46.54,1.02,5133
1175,5042,Vijai Rawat ,Uttarakhand,Garhwal,M,63,CPI (M),1081299.0,46.54,0.87,4378
1176,5043,Virendra Singh ' Ghavari' ,Uttarakhand,Garhwal,M,40,IND,1081299.0,46.54,0.56,2818
1177,5044,Devendra Bahuguna ,Uttarakhand,Garhwal,M,59,RLD,1081299.0,46.54,0.39,1962
1178,5069,Manabendra Shah ,Uttarakhand,Tehri Garhwal,M,84,BJP,1292454.0,43.44,47.63,267414
1179,5070,Vijay Bahuguna ,Uttarakhand,Tehri Garhwal,M,56,INC,1292454.0,43.44,44.52,249953
1180,5071,Husain Ahmed ,Uttarakhand,Tehri Garhwal,M,44,SP,1292454.0,43.44,2.14,12014
1181,5072,Trivendra Singh ,Uttarakhand,Tehri Garhwal,M,50,UKKD,1292454.0,43.44,1.48,8309
1182,5073,Gyanendera Singh Negi ,Uttarakhand,Tehri Garhwal,M,43,IND,1292454.0,43.44,1.21,6793
1183,5074,Dr. Binod Kumar ,Uttarakhand,Tehri Garhwal,M,30,IND,1292454.0,43.44,0.93,5221
1184,5075,Mahabeer Singh ,Uttarakhand,Tehri Garhwal,M,34,IND,1292454.0,43.44,0.72,4042
1185,5076,Chandar Singh ,Uttarakhand,Tehri Garhwal,M,36,IND,1292454.0,43.44,0.33,1852
1186,5077,Prema Upreti ,Uttarakhand,Tehri Garhwal,F,29,RLD,1292454.0,43.44,0.31,1740
1187,5078,Ramgopal Nautiyal ,Uttarakhand,Tehri Garhwal,M,39,ABHM,1292454.0,43.44,0.26,1459
1188,5079,Sundeyshwar Kumar Sahni ,Uttarakhand,Tehri Garhwal,M,33,SAP,1292454.0,43.44,0.25,1403
1189,5080,Gajanand Giri ,Uttarakhand,Tehri Garhwal,M,56,IND,1292454.0,43.44,0.23,1291
