,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
1269,3443,Shukl Sitaram ,Madhya Pradesh,Khajuraho,M,48,IND,1349479,43.21,1.59,9271
1270,3444,Narendra Kumar ,Madhya Pradesh,Khajuraho,M,54,IND,1349479,43.21,1.38,8046
1271,3445,Saroj Bachchan Nayak ,Madhya Pradesh,Khajuraho,F,56,JD(U),1349479,43.21,1.25,7288
1272,3446,Ram Nath Lodhi ,Madhya Pradesh,Khajuraho,M,41,IND,1349479,43.21,1.14,6647
1273,3447,Shabnam (Mausi) ,Madhya Pradesh,Khajuraho,F,48,IND,1349479,43.21,0.99,5772
1274,3448,M. Shakil ,Madhya Pradesh,Khajuraho,M,38,GMS,1349479,43.21,0.95,5539
1275,3449,Rajendra Ahirwar ,Madhya Pradesh,Khajuraho,M,43,IND,1349479,43.21,0.69,4023
1276,3450,Surya Bhan Singh 'Yadav Guruji' ,Madhya Pradesh,Khajuraho,M,75,AIFB,1349479,43.21,0.47,2740
1277,3451,Krishna Sharan Singh (Raja Bhaiya) ,Madhya Pradesh,Khajuraho,M,36,IND,1349479,43.21,0.39,2274
1278,3452,Akeel Khan ,Madhya Pradesh,Khajuraho,M,43,IND,1349479,43.21,0.35,2040
1279,3453,Akanchha Jain ,Madhya Pradesh,Khajuraho,F,34,IND,1349479,43.21,0.32,1865
1280,3467,Maknsingh Solanki (Babuji) ,Madhya Pradesh,Khargone,M,55,BJP,1266176,60.07,46.19,351317
1281,3468,Balaram Bachchan ,Madhya Pradesh,Khargone,M,42,INC,1266176,60.07,41.7,317166
1282,3469,Bhai Kirnsingh Badole (Kiresh) ,Madhya Pradesh,Khargone,M,29,CPI,1266176,60.07,4.19,31868
1283,3470,Rameshvar Dogareeya Rawat ,Madhya Pradesh,Khargone,M,27,IND,1266176,60.07,2.33,17721
1284,3471,D.R Barde ,Madhya Pradesh,Khargone,M,51,BSP,1266176,60.07,1.16,8822
1285,3472,Gajanan Aapsing Brahmane ,Madhya Pradesh,Khargone,M,34,IND,1266176,60.07,1.09,8290
1286,3473,Bhagwan Chothiya ,Madhya Pradesh,Khargone,M,31,IND,1266176,60.07,0.82,6236
1287,3474,Sakharam Verma ,Madhya Pradesh,Khargone,M,61,GGP,1266176,60.07,0.81,6160
1288,3475,Fifasingh Thakur ,Madhya Pradesh,Khargone,M,42,IND,1266176,60.07,0.8,6084
1289,3476,Dayaram Ghisya ,Madhya Pradesh,Khargone,M,35,IND,1266176,60.07,0.59,4487
1290,3477,Donger Onkar ,Madhya Pradesh,Khargone,M,39,IND,1266176,60.07,0.32,2433
1291,3504,Narendra Singh Tomar ,Madhya Pradesh,Morena,M,49,BJP,1339897,53.04,42.3,300618
1292,3505,Ramniwas Rawat ,Madhya Pradesh,Morena,M,50,INC,1339897,53.04,28.09,199630
1293,3506,Balveer Singh Dandotiya ,Madhya Pradesh,Morena,M,46,BSP,1339897,53.04,19.99,142065
1294,3507,Ad. Baijnath Kushwaha ,Madhya Pradesh,Morena,M,39,SP,1339897,53.04,4.52,32122
1295,3508,Jugal Kishor Pippal ,Madhya Pradesh,Morena,M,65,CPI (M),1339897,53.04,0.78,5543
1296,3509,Rajveer Singh ,Madhya Pradesh,Morena,M,29,IND,1339897,53.04,0.48,3411
1297,3510,Kalawati Ramesh Argal ,Madhya Pradesh,Morena,F,31,IND,1339897,53.04,0.42,2984
1298,3511,Narendra Singh ,Madhya Pradesh,Morena,M,29,IND,1339897,53.04,0.41,2913
1299,3512,Anita Hitendra Choudhary ,Madhya Pradesh,Morena,F,32,BHBP,1339897,53.04,0.33,2345
1300,3513,Mahesh Singh Jatav ,Madhya Pradesh,Morena,M,29,IND,1339897,53.04,0.29,2060
1301,3514,Dhallu (Allahbaksh) ,Madhya Pradesh,Morena,M,60,IND,1339897,53.04,0.26,1847
1302,3515,Vivek Apte ,Madhya Pradesh,Morena,M,45,IND,1339897,53.04,0.22,1563
1303,3516,Devendra singh Sikarwar ,Madhya Pradesh,Morena,M,35,AIFB,1339897,53.04,0.21,1492
1304,3517,Ram Sewak ,Madhya Pradesh,Morena,M,38,IND,1339897,53.04,0.2,1421
1305,3518,Jogendr ,Madhya Pradesh,Morena,M,30,IND,1339897,53.04,0.2,1421
1306,3519,"Satyendra Jain ""Shammi"" ",Madhya Pradesh,Morena,M,43,IND,1339897,53.04,0.2,1421
1307,3520,Mahesh Jatav ,Madhya Pradesh,Morena,M,32,IND,1339897,53.04,0.19,1350
1308,3521,Ramniwas Kushwah ,Madhya Pradesh,Morena,M,30,IND,1339897,53.04,0.15,1066
1309,3522,Gandrv ,Madhya Pradesh,Morena,M,27,IND,1339897,53.04,0.13,923
1310,3523,Vijay Kumar ,Madhya Pradesh,Morena,M,32,IND,1339897,53.04,0.13,923
1311,3524,Uttam Singh Mittal ,Madhya Pradesh,Morena,M,32,IND,1339897,53.04,0.12,852
1312,3525,Usha Rawat ,Madhya Pradesh,Morena,F,34,IND,1339897,53.04,0.12,852
1313,3526,Vishanlal Agarwal (Gokal M.P.) ,Madhya Pradesh,Morena,M,54,SVSP,1339897,53.04,0.12,852
1314,3527,Rambabu Singh Parihar ,Madhya Pradesh,Morena,M,45,LJP,1339897,53.04,0.11,781
1315,3562,Bhupendra Singh ,Madhya Pradesh,Sagar,M,46,BJP,1185166,48.12,56.8,323931
1316,3563,Aslam Sher Khan ,Madhya Pradesh,Sagar,M,55,INC,1185166,48.12,33.8,192762
1317,3564,Gouri Singh Yadav ,Madhya Pradesh,Sagar,M,59,SP,1185166,48.12,2.23,12717
1318,3565,Ahirwar Naresh Boudha ,Madhya Pradesh,Sagar,M,37,BSP,1185166,48.12,2.23,12717
1319,3566,Ramkishan Rama ,Madhya Pradesh,Sagar,M,39,IND,1185166,48.12,1.93,11006
1320,3567,Arvind Dangi ,Madhya Pradesh,Sagar,M,34,PRSP,1185166,48.12,1.12,6387
1321,3568,Gomat Singh Maharaj Singh Dangi ,Madhya Pradesh,Sagar,M,71,IND,1185166,48.12,0.42,2395
1322,3569,Sanjay Bhai Advocate Ravidasi ,Madhya Pradesh,Sagar,M,31,GMS,1185166,48.12,0.38,2167
1323,3570,Ashok Mishra ,Madhya Pradesh,Sagar,M,45,IND,1185166,48.12,0.38,2167
1324,3571,Dhan Singh Ahirwar ,Madhya Pradesh,Sagar,M,33,LJP,1185166,48.12,0.27,1539
1325,3572,Sidharth Boudha Ahirwar ,Madhya Pradesh,Sagar,M,35,RPI(A),1185166,48.12,0.26,1482
1326,3573,Vinod Diwar Gound ,Madhya Pradesh,Sagar,M,27,GGP,1185166,48.12,0.18,1026
1327,3574,Ganesh Singh ,Madhya Pradesh,Satna,M,46,BJP,1207500,54.63,29.51,194664
1328,3575,Sukhlal Kushwaha ,Madhya Pradesh,Satna,M,46,BSP,1207500,54.63,28.84,190245
1329,3576,Pt. Rajaram Tripathi ,Madhya Pradesh,Satna,M,56,SP,1207500,54.63,19.76,130348
1330,3577,Sudhir Singh Tomar ,Madhya Pradesh,Satna,M,41,INC,1207500,54.63,13.77,90834
1331,3578,Bhaiyalal Urmaliya ,Madhya Pradesh,Satna,M,62,IND,1207500,54.63,1.34,8839
1332,3579,Manish Kumar Jain ,Madhya Pradesh,Satna,M,31,IND,1207500,54.63,0.78,5145
1333,3580,Ashok Kushwaha ,Madhya Pradesh,Satna,M,28,IND,1207500,54.63,0.69,4551
1334,3581,Chhotelal ,Madhya Pradesh,Satna,M,59,IND,1207500,54.63,0.6,3957
1335,3582,Chhotelal Singh Gond ,Madhya Pradesh,Satna,M,65,GMS,1207500,54.63,0.59,3891
1336,3583,Ramvishwas Basore ,Madhya Pradesh,Satna,M,38,IND,1207500,54.63,0.5,3298
1337,3584,Ram Sajivan ,Madhya Pradesh,Satna,M,46,IND,1207500,54.63,0.46,3034
1338,3585,Ashok Kumar Kushwaha ,Madhya Pradesh,Satna,M,33,IND,1207500,54.63,0.43,2836
1339,3586,Onkar Singh ,Madhya Pradesh,Satna,M,56,ABHKP,1207500,54.63,0.4,2638
1340,3587,Ramayan Chaudhari ,Madhya Pradesh,Satna,M,39,IND,1207500,54.63,0.37,2440
1341,3588,Munni Kranti ,Madhya Pradesh,Satna,F,44,IND,1207500,54.63,0.37,2440
1342,3589,Shobhnath Sen ,Madhya Pradesh,Satna,M,29,LJP,1207500,54.63,0.36,2374
1343,3590,Sunderlal Chaudhari ,Madhya Pradesh,Satna,M,64,IJP,1207500,54.63,0.27,1781
1344,3591,Rajesh Singh Baghel ,Madhya Pradesh,Satna,M,41,GGP,1207500,54.63,0.27,1781
1345,3592,B Ballabh Charya ,Madhya Pradesh,Satna,M,38,AIC,1207500,54.63,0.26,1715
1346,3593,Girja Singh Patel ,Madhya Pradesh,Satna,M,49,AD,1207500,54.63,0.24,1583
1347,3594,Pramila ,Madhya Pradesh,Satna,F,43,RPI(A),1207500,54.63,0.19,1253
1348,3603,Govind Prasad Mishra ,Madhya Pradesh,Sidhi,M,60,BJP,1358321,49.75,40.09,270914
1349,3604,Indrajeet Kumar ,Madhya Pradesh,Sidhi,M,61,INC,1358321,49.75,33.32,225164
1350,3605,Veena Singh (Veena Didi) ,Madhya Pradesh,Sidhi,F,56,IND,1358321,49.75,9.91,66968
1351,3606,Ashok Kumar Shah ,Madhya Pradesh,Sidhi,M,34,BSP,1358321,49.75,7.95,53723
1352,3607,Veena Singh Neti ,Madhya Pradesh,Sidhi,F,34,GGP,1358321,49.75,3.05,20610
1353,3608,Manik Singh ,Madhya Pradesh,Sidhi,M,43,SP,1358321,49.75,2.03,13718
1354,3609,Mahendra Bhaiya (Dikshit) ,Madhya Pradesh,Sidhi,M,42,IND,1358321,49.75,0.93,6284
1355,3610,Ramakant Pandey Malaihna ,Madhya Pradesh,Sidhi,M,63,IND,1358321,49.75,0.92,6217
1356,3611,Madan Mohan Jaiswal (Advocate) ,Madhya Pradesh,Sidhi,M,36,IND,1358321,49.75,0.65,4392
1357,3612,Baboolal Jaiswal ,Madhya Pradesh,Sidhi,M,39,IND,1358321,49.75,0.61,4122
1358,3613,Lolar Singh Ureti ,Madhya Pradesh,Sidhi,M,29,GMS,1358321,49.75,0.53,3581
1359,3614,Virendra Kumar ,Madhya Pradesh,Tikamgarh,M,55,BJP,1207045,43.51,38.1,200095
1360,3615,Ahirwar Vrindavan ,Madhya Pradesh,Tikamgarh,M,48,INC,1207045,43.51,30.13,158238
1361,3616,Chintaman Kori Rampuriya ,Madhya Pradesh,Tikamgarh,M,64,SP,1207045,43.51,15.35,80615
1362,3617,G.D. ,Madhya Pradesh,Tikamgarh,M,62,BSP,1207045,43.51,6.85,35975
1363,3618,Vrindavan Ahirwar ,Madhya Pradesh,Tikamgarh,M,39,IND,1207045,43.51,1.54,8087
1364,3619,Parwat Lal ,Madhya Pradesh,Tikamgarh,M,35,IND,1207045,43.51,1.37,7195
1365,3620,Shripat Shikshak ,Madhya Pradesh,Tikamgarh,M,37,IND,1207045,43.51,1.27,6669
1366,3621,Ahirwar Jagdish Prasad ,Madhya Pradesh,Tikamgarh,M,28,LJP,1207045,43.51,0.98,5146
1367,3622,Laxmi Prasad Ahirwar ,Madhya Pradesh,Tikamgarh,M,40,IND,1207045,43.51,0.68,3571
1368,3623,Ramcharan Ahirwar ,Madhya Pradesh,Tikamgarh,M,47,IND,1207045,43.51,0.64,3361
1369,3624,Dayaram ,Madhya Pradesh,Tikamgarh,M,30,IND,1207045,43.51,0.63,3308
1370,3625,Ahirwar Ramswaroop ,Madhya Pradesh,Tikamgarh,M,38,RSMD,1207045,43.51,0.61,3203
1371,3626,Vishan Lal Bashnkar ,Madhya Pradesh,Tikamgarh,M,43,PRSP,1207045,43.51,0.59,3098
1372,3627,Kamlapat Kumhar ,Madhya Pradesh,Tikamgarh,M,40,IND,1207045,43.51,0.4,2100
1373,3628,Chaman Lal ,Madhya Pradesh,Tikamgarh,M,74,IND,1207045,43.51,0.34,1785
1374,3629,Kharga Prasad ,Madhya Pradesh,Tikamgarh,M,58,IND,1207045,43.51,0.3,1575
1375,3630,Ahirwar Gyadin ,Madhya Pradesh,Tikamgarh,M,42,IND,1207045,43.51,0.22,1155
1376,3640,Sushma Swaraj ,Madhya Pradesh,Vidisha,F,57,BJP,1233389,45.09,78.8,438234
1377,3641,Choudhary Munabbar Salim ,Madhya Pradesh,Vidisha,M,50,SP,1233389,45.09,8.7,48383
1378,3642,Dr.Premshankar Sharma ,Madhya Pradesh,Vidisha,M,44,BSP,1233389,45.09,6.68,37149
1379,3643,Bhai Munshilal Silawat ,Madhya Pradesh,Vidisha,M,25,RPI(A),1233389,45.09,2.18,12123
1380,3644,Rajeshwar Singh Yadav (Rao) ,Madhya Pradesh,Vidisha,M,39,IND,1233389,45.09,1.37,7619
1381,3645,Harbhajan Jangre ,Madhya Pradesh,Vidisha,M,33,LJP,1233389,45.09,0.91,5060
1382,3646,Ganeshram Lodhi ,Madhya Pradesh,Vidisha,M,44,IND,1233389,45.09,0.8,4449
1383,3647,Ramgopal Malviya ,Madhya Pradesh,Vidisha,M,35,RDMP,1233389,45.09,0.56,3114
1384,3648,Dilipkumar Mansukhlal Gandhi ,Maharashtra,Ahmednagar,M,59,BJP,1517951,51.84,39.65,312008
1385,3649,Shivaji Bhanudas Kardile ,Maharashtra,Ahmednagar,M,50,NCP,1517951,51.84,33.71,265265
1386,3650,Rajiv Appasaheb Rajale ,Maharashtra,Ahmednagar,M,39,IND,1517951,51.84,19.42,152817
1387,3651,Karbhari Waman Shirsat ,Maharashtra,Ahmednagar,M,65,CPI,1517951,51.84,1.51,11882
1388,3652,Tukaram Gangadhar Gadakh ,Maharashtra,Ahmednagar,M,55,BSP,1517951,51.84,1.46,11488
1389,3653,Mahendra Dada Shinde ,Maharashtra,Ahmednagar,M,29,IND,1517951,51.84,0.86,6767
1390,3654,Arjun Deorao Khaire ,Maharashtra,Ahmednagar,M,39,IND,1517951,51.84,0.55,4327
1391,3655,Eknath Babasaheb Raut ,Maharashtra,Ahmednagar,M,56,IND,1517951,51.84,0.52,4091
1392,3656,Sajid Mujir Kazi ,Maharashtra,Ahmednagar,M,41,RPIE,1517951,51.84,0.52,4091
1393,3657,Naushad Ansar Shaikh ,Maharashtra,Ahmednagar,M,39,IND,1517951,51.84,0.48,3777
1394,3658,Bhanudas Kisan Hake ,Maharashtra,Ahmednagar,M,55,RSPS,1517951,51.84,0.42,3305
1395,3659,Avinash Malharrao Ghodake ,Maharashtra,Ahmednagar,M,40,IND,1517951,51.84,0.31,2439
1396,3660,Balasaheb Ramchandra Gaikwad ,Maharashtra,Ahmednagar,M,35,IND,1517951,51.84,0.22,1731
1397,3661,Bhanudas Namdeo Hole ,Maharashtra,Ahmednagar,M,48,BBM,1517951,51.84,0.22,1731
1398,3662,Arun Gokul Kahar ,Maharashtra,Ahmednagar,M,45,IND,1517951,51.84,0.15,1180
1399,3663,Sanjay Shamrao Dhotre ,Maharashtra,Akola,M,50,BJP,1480606,49.91,38.91,287533
1400,3664,Prakash Yashwant Ambedkar ,Maharashtra,Akola,M,56,BBM,1480606,49.91,30.13,222651
1401,3665,Keshavrao Narayanrao Dhabekar ,Maharashtra,Akola,M,78,INC,1480606,49.91,24.73,182747
1402,3666,Mujahid Chand Khan ,Maharashtra,Akola,M,42,IND,1480606,49.91,3.07,22686
1403,3667,Wasudeorao Guruji Shankar Khade ,Maharashtra,Akola,M,68,IND,1480606,49.91,1.12,8276
1404,3668,Atik Ahamad Gu. Jilani ,Maharashtra,Akola,M,34,DSP,1480606,49.91,0.59,4359
1405,3669,Ganesh Tulshiram Tathe ,Maharashtra,Akola,M,49,KKJHS,1480606,49.91,0.41,3029
1406,3670,Devidas Anandrao Raut ,Maharashtra,Akola,M,45,IND,1480606,49.91,0.38,2808
1407,3671,Thakurdas Govind Choudhari ,Maharashtra,Akola,M,39,IND,1480606,49.91,0.27,1995
1408,3672,Ajabrao Uttamrao Bhongade ,Maharashtra,Akola,M,36,IND,1480606,49.91,0.19,1404
1409,3673,Dipak Shriram Tirake ,Maharashtra,Akola,M,33,RSPS,1480606,49.91,0.19,1404
1410,3735,Gopinathrao Pandurang Munde ,Maharashtra,Beed,M,59,BJP,1637501,65.59,51.58,553988
1411,3736,Ramesh Baburao Kokate ,Maharashtra,Beed,M,38,NCP,1637501,65.59,38.46,413074
1412,3737,Machhindra Baburao Maske ,Maharashtra,Beed,M,58,BSP,1637501,65.59,2.35,25239
1413,3738,Khalge Kachru Santramji ,Maharashtra,Beed,M,48,BBM,1637501,65.59,1.02,10955
1414,3739,Mahammad Akaram Mahammad Salimuddin Bagwan ,Maharashtra,Beed,M,34,IND,1637501,65.59,0.92,9881
1415,3740,Pathan Gafarkhan Jabbarkhan ,Maharashtra,Beed,M,42,IND,1637501,65.59,0.85,9129
1416,3741,Minhaj Ali (Pendkhjur Wale) Wajed Ali Sayyed ,Maharashtra,Beed,M,34,IND,1637501,65.59,0.74,7947
1417,3742,Ramesh Vishvanath Kokate ,Maharashtra,Beed,M,32,IND,1637501,65.59,0.61,6551
1418,3743,Annvar Mirza Khan ,Maharashtra,Beed,M,28,IND,1637501,65.59,0.54,5799
1419,3744,Adv.Ramrao Sheshrao Natkar ,Maharashtra,Beed,M,61,IND,1637501,65.59,0.5,5370
1420,3745,Dr. Shivajirao Kisanrao Shendge ,Maharashtra,Beed,M,39,RSPS,1637501,65.59,0.49,5262
1421,3746,Parmeshwar Sakharam Mote ,Maharashtra,Beed,M,32,KM,1637501,65.59,0.29,3114
1422,3747,Khan Sikandar Khan Hussain Khan ,Maharashtra,Beed,M,58,IND,1637501,65.59,0.28,3007
1423,3748,Salim Fattu Sayyed ,Maharashtra,Beed,M,47,IND,1637501,65.59,0.28,3007
1424,3749,Sardar Khan Sultanababa ,Maharashtra,Beed,M,26,IND,1637501,65.59,0.26,2792
1425,3750,Kalyan Bhanudas Gurav ,Maharashtra,Beed,M,62,RKSP,1637501,65.59,0.18,1933
1426,3751,Deepak Dyanoba Kamble ,Maharashtra,Beed,M,32,IND,1637501,65.59,0.14,1503
1427,3752,Baburao Narayanrao Kagade ,Maharashtra,Beed,M,63,ANC,1637501,65.59,0.14,1503
1428,3753,Kamal Kondiram Nimbalkar ,Maharashtra,Beed,M,39,IND,1637501,65.59,0.13,1396
1429,3754,Sheelatai Mahendra Nikalje ,Maharashtra,Beed,F,34,PRCP,1637501,65.59,0.12,1288
1430,3755,Ashok Santram Tate ,Maharashtra,Beed,M,50,ARP,1637501,65.59,0.1,1074
1431,3808,Hansaraj Gangaram Ahir ,Maharashtra,Chandrapur,M,54,BJP,1536352,58.48,33.55,301432
1432,3809,Naresh Chunnilalji Pugalia ,Maharashtra,Chandrapur,M,60,INC,1536352,58.48,29.94,268998
1433,3810,Waman Sadashivrao Chatap ,Maharashtra,Chandrapur,M,58,STBP,1536352,58.48,18.82,169089
1434,3811,Adv. Dattabhau Krushnarao Hazare ,Maharashtra,Chandrapur,M,52,BSP,1536352,58.48,6.4,57501
1435,3812,Deshak Girishbabu Khobragade ,Maharashtra,Chandrapur,M,38,BBM,1536352,58.48,2.29,20574
1436,3813,Madhukar Vitthalrao Nistane ,Maharashtra,Chandrapur,M,43,IND,1536352,58.48,1.43,12847
1437,3814,Jawed Abdul Kureshi ,Maharashtra,Chandrapur,M,47,JMM,1536352,58.48,1.03,9254
1438,3815,Niranjan Shivram Masram ,Maharashtra,Chandrapur,M,42,GGP,1536352,58.48,1.01,9074
1439,3816,Ramesh Raghobaji Tajne ,Maharashtra,Chandrapur,M,45,IND,1536352,58.48,0.86,7726
1440,3817,Charandas Jangluji Meshram ,Maharashtra,Chandrapur,M,65,IND,1536352,58.48,0.76,6828
1441,3818,Bhaskar Parashram Devkate ,Maharashtra,Chandrapur,M,55,IND,1536352,58.48,0.59,5300
1442,3819,Sudhir Motiramji Hiwarkar ,Maharashtra,Chandrapur,M,43,IND,1536352,58.48,0.51,4582
1443,3820,Shatrughn Vyankatrao Sonpimple ,Maharashtra,Chandrapur,M,37,IND,1536352,58.48,0.43,3863
1444,3821,Narayan Shahuji Gode ,Maharashtra,Chandrapur,M,42,IND,1536352,58.48,0.37,3324
1445,3822,Ikhalaq Mohd Yusuf ,Maharashtra,Chandrapur,M,51,IND,1536352,58.48,0.31,2785
1446,3823,Sanjay Nilkanth Gawande ,Maharashtra,Chandrapur,M,45,IND,1536352,58.48,0.29,2605
1447,3824,Lomesh Maroti Khartad ,Maharashtra,Chandrapur,M,55,RWS,1536352,58.48,0.28,2515
1448,3825,Razzak Hayat Pathan ,Maharashtra,Chandrapur,M,44,SP,1536352,58.48,0.28,2515
1449,3826,Damodhar Laxman Kale ,Maharashtra,Chandrapur,M,86,IND,1536352,58.48,0.23,2066
1450,3827,Jitendra Adaku Raut ,Maharashtra,Chandrapur,M,32,ABMP,1536352,58.48,0.18,1617
1451,3828,Vinod Dinanath Meshram ,Maharashtra,Chandrapur,M,34,IND,1536352,58.48,0.17,1527
1452,3829,Natthu Bhaurao Dange ,Maharashtra,Chandrapur,M,41,ARP,1536352,58.48,0.14,1257
1453,3830,Virendra Tarachandji Puglia ,Maharashtra,Chandrapur,M,53,IND,1536352,58.48,0.13,1167
1454,3831,Pratap Narayanrao Sonawane ,Maharashtra,Dhule,M,60,BJP,1575225,42.53,39.3,263287
1455,3832,Amarishbhai Rasiklal Patel ,Maharashtra,Dhule,M,56,INC,1575225,42.53,36.4,243859
1456,3833,Nihal Ahmed Molvi. Mohammed Usman ,Maharashtra,Dhule,M,81,JD(S),1575225,42.53,10.86,72755
1457,3834,Anil Umrao Gote ,Maharashtra,Dhule,M,61,LKSGM,1575225,42.53,8.01,53662
1458,3835,Rizwan Mo.Akbar ,Maharashtra,Dhule,M,35,BSP,1575225,42.53,1.73,11590
1459,3836,Pandit Uttamrao Sonawane ,Maharashtra,Dhule,M,42,IND,1575225,42.53,1.33,8910
1460,3837,Sandeep Jibhau Shevale Patil ,Maharashtra,Dhule,M,31,IND,1575225,42.53,0.43,2880
1461,3838,Dadaso. Panditrao Patil Kokalekar ,Maharashtra,Dhule,M,55,IND,1575225,42.53,0.37,2478
1462,3839,Gazi Atezad Ahmed Mubeen Ahmed Khan ,Maharashtra,Dhule,M,57,IND,1575225,42.53,0.35,2344
1463,3840,Kavayatri-Sonkanya Rajani Bagwan Thakur ,Maharashtra,Dhule,F,49,BBM,1575225,42.53,0.26,1741
1464,3841,Kishor Pitambar Ahire ,Maharashtra,Dhule,M,28,IND,1575225,42.53,0.22,1473
1465,3842,Bhushan Bajirao Gaikwad Patil ,Maharashtra,Dhule,M,28,IND,1575225,42.53,0.21,1406
1466,3843,Mohd. Ismail Mohd. Ibrahim Ansari ,Maharashtra,Dhule,M,37,BMSM,1575225,42.53,0.2,1339
1467,3844,Md. Ismail Jumman Abdhul Jumman ,Maharashtra,Dhule,M,49,IND,1575225,42.53,0.2,1339
1468,3845,Arif Ahmed Shaikh Jafhar ,Maharashtra,Dhule,M,35,NNP,1575225,42.53,0.14,937
1469,3846,Chavan Harishchandra Deoram ,Maharashtra,Dindori ,M,57,BJP,1432938,47.57,41.26,281248
1470,3847,Zirwal Narhari Sitaram ,Maharashtra,Dindori ,M,50,NCP,1432938,47.57,35.78,243893
1471,3848,Jeeva Pandu Gavit ,Maharashtra,Dindori ,M,60,CPI (M),1432938,47.57,15.46,105382
1472,3849,Dipak Shankar Gangurde ,Maharashtra,Dindori ,M,36,BSP,1432938,47.57,2.63,17927
1473,3850,Shankar Deoram Gangude ,Maharashtra,Dindori ,M,51,IND,1432938,47.57,1.67,11383
1474,3851,Balu Kisan Gangurde ,Maharashtra,Dindori ,M,37,IND,1432938,47.57,1.02,6952
1475,3852,Pawar Sampat Waman ,Maharashtra,Dindori ,M,30,BBM,1432938,47.57,0.99,6748
1476,3853,Bhika Harising Barde ,Maharashtra,Dindori ,M,75,IND,1432938,47.57,0.68,4635
1477,3854,Vijay Namdeo Pawar ,Maharashtra,Dindori ,M,45,IND,1432938,47.57,0.52,3544
1478,3887,Ashok Tapiram Patil ,Maharashtra,Jalgaon,M,47,BJP,1549382,42.38,52.34,343679
1479,3888,Adv. Vasantrao Jivnrao More ,Maharashtra,Jalgaon,M,63,NCP,1549382,42.38,37.72,247680
1480,3889,Sudhakar Atmaram Wagh ,Maharashtra,Jalgaon,M,26,IND,1549382,42.38,2.93,19239
1481,3890,Adv.Matin Ahmed Sagirahamad Shaikh ,Maharashtra,Jalgaon,M,38,BSP,1549382,42.38,1.98,13001
1482,3891,Salimoddin Isamoddin She.(Mistri) ,Maharashtra,Jalgaon,M,56,IND,1549382,42.38,1.64,10768
1483,3892,Atmaram (Engg.) Sursingh Jadhav ,Maharashtra,Jalgaon,M,33,KKJHS,1549382,42.38,0.72,4727
1484,3893,Janglu Devram Shirsat ,Maharashtra,Jalgaon,M,65,HJP,1549382,42.38,0.56,3677
1485,3894,Shligram Shivram Mahajan (Devare) ,Maharashtra,Jalgaon,M,49,IND,1549382,42.38,0.51,3348
1486,3895,Laxaman Shivaji Shirsat (Patil) ,Maharashtra,Jalgaon,M,42,KM,1549382,42.38,0.43,2823
1487,3896,Kantilal Chhagan Naik (Banjara) ,Maharashtra,Jalgaon,M,39,IND,1549382,42.38,0.4,2626
1488,3897,Natthu Shankar Jadhav ,Maharashtra,Jalgaon,M,56,BBM,1549382,42.38,0.29,1904
1489,3898,Anil Pitambar Wagh (Sir) ,Maharashtra,Jalgaon,M,39,IND,1549382,42.38,0.24,1575
1490,3899,Chaitanya Pandit Nannavare ,Maharashtra,Jalgaon,M,33,PRCP,1549382,42.38,0.23,1510
1491,3900,Raosaheb Dadarao Danve ,Maharashtra,Jalna,M,56,BJP,1426255,55.89,44.0,350738
1492,3901,Dr. Kalyan Vaijinathrao Kale ,Maharashtra,Jalna,M,46,INC,1426255,55.89,42.93,342209
1493,3902,Rajpalsinh Gabrusinh Rathod ,Maharashtra,Jalna,M,35,BSP,1426255,55.89,4.51,35950
1494,3903,Khandu Harishchandra Laghane ,Maharashtra,Jalna,M,30,IND,1426255,55.89,1.68,13391
1495,3904,Manoj Neminath Kolte ,Maharashtra,Jalna,M,26,IND,1426255,55.89,1.51,12036
1496,3905,Dnyaneshwar Dagdu Nade ,Maharashtra,Jalna,M,41,IND,1426255,55.89,0.82,6536
1497,3906,Babasaheb Sangam Bhojne ,Maharashtra,Jalna,M,37,RSPS,1426255,55.89,0.58,4623
1498,3907,Babasaheb Uttamrao Shinde ,Maharashtra,Jalna,M,53,IND,1426255,55.89,0.58,4623
1499,3908,Aappasaheb Radhakisan Kudhekar ,Maharashtra,Jalna,M,29,KM,1426255,55.89,0.49,3905
1500,3909,Sayyad Maksud Noor ,Maharashtra,Jalna,M,42,LJP,1426255,55.89,0.48,3826
1501,3910,Ashok Ramrao Kharat ,Maharashtra,Jalna,M,51,BBM,1426255,55.89,0.39,3108
1502,3911,Kailas Bhausaheb Tawar ,Maharashtra,Jalna,M,45,STBP,1426255,55.89,0.37,2949
1503,3912,Dr.Dilawar Mirza Baig ,Maharashtra,Jalna,M,29,IUML,1426255,55.89,0.31,2471
1504,3913,Sayyad Husain Ahemad ,Maharashtra,Jalna,M,37,IND,1426255,55.89,0.27,2152
1505,3914,Subhash Fakira Salve ,Maharashtra,Jalna,M,44,ANC,1426255,55.89,0.25,1992
1506,3915,Kisan Balvanta Borde ,Maharashtra,Jalna,M,61,PRCP,1426255,55.89,0.24,1913
1507,3916,Ashok Vitthal Sonwane ,Maharashtra,Jalna,M,45,IND,1426255,55.89,0.23,1833
1508,3917,Tukaram Baburaoji Misal ,Maharashtra,Jalna,M,48,SP,1426255,55.89,0.19,1514
